Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,Rank,decade,log_sales
Harry Potter and the Deathly Hallows - Part 1,PC,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.11,10125,2010.0,-0.958607314841775
DiRT 2,DS,2009.0,Racing,Codemasters,0.06,0.04,0.0,0.01,0.11,10126,2000.0,-0.958607314841775
Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,10127,2000.0,-0.958607314841775
Family Fun Football,Wii,2009.0,Sports,Tecmo Koei,0.1,0.0,0.0,0.01,0.11,10128,2000.0,-0.958607314841775
Queen's Blade: Spiral Chaos,PSP,2009.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,10129,2000.0,-0.958607314841775
Coraline,PS2,2009.0,Action,D3Publisher,0.06,0.04,0.0,0.01,0.11,10130,2000.0,-0.958607314841775
Fabulous Finds,DS,2009.0,Puzzle,ValuSoft,0.1,0.0,0.0,0.01,0.11,10131,2000.0,-0.958607314841775
WireWay,DS,2009.0,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10132,2000.0,-0.958607314841775
Just In Time Translations,DS,2009.0,Misc,THQ,0.1,0.0,0.0,0.01,0.11,10133,2000.0,-0.958607314841775
The Hardy Boys: The Hidden Theft,Wii,2009.0,Adventure,The Adventure Company,0.07,0.03,0.0,0.01,0.11,10134,2000.0,-0.958607314841775
Where the Wild Things Are,X360,2009.0,Platform,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,10135,2000.0,-0.958607314841775
Machinarium,PC,2009.0,Adventure,Daedalic,0.0,0.09,0.0,0.02,0.11,10136,2000.0,-0.958607314841775
Paws & Claws Pet Vet: Australian Adventures,DS,2009.0,Simulation,THQ,0.1,0.0,0.0,0.01,0.11,10137,2000.0,-0.958607314841775
Rock Band: Metal Track Pack,Wii,2009.0,Misc,MTV Games,0.1,0.0,0.0,0.01,0.11,10138,2000.0,-0.958607314841775
Night at the Museum: Battle of the Smithsonian,X360,2009.0,Action,Majesco Entertainment,0.07,0.03,0.0,0.01,0.11,10139,2000.0,-0.958607314841775
Planet 51,X360,2009.0,Action,Sega,0.07,0.03,0.0,0.01,0.11,10140,2000.0,-0.958607314841775
Tornado Outbreak,Wii,2009.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10141,2000.0,-0.958607314841775
Astro Boy: The Video Game,Wii,2009.0,Action,D3Publisher,0.1,0.0,0.0,0.01,0.11,10142,2000.0,-0.958607314841775
SimAnimals Africa,DS,2009.0,Simulation,Electronic Arts,0.08,0.02,0.0,0.01,0.11,10143,2000.0,-0.958607314841775
Backyard Baseball '10,Wii,2009.0,Sports,Atari,0.1,0.0,0.0,0.01,0.11,10144,2000.0,-0.958607314841775
Animal Planet: Vet Life,DS,2009.0,Simulation,Activision,0.1,0.0,0.0,0.01,0.11,10145,2000.0,-0.958607314841775
Deca Sports DS,DS,2009.0,Sports,Hudson Soft,0.08,0.02,0.0,0.01,0.11,10146,2000.0,-0.958607314841775
Backyard NFL Football '10,X360,2009.0,Sports,Atari,0.1,0.0,0.0,0.01,0.11,10147,2000.0,-0.958607314841775
Irozuki Tingle no Koi no Balloon Trip,DS,2009.0,Adventure,Nintendo,0.0,0.0,0.11,0.0,0.11,10148,2000.0,-0.958607314841775
Yamaha Supercross,DS,2009.0,Racing,Zoo Digital Publishing,0.1,0.0,0.0,0.01,0.11,10149,2000.0,-0.958607314841775
Hysteria Hospital: Emergency Ward,DS,2009.0,Action,Oxygen Interactive,0.1,0.0,0.0,0.01,0.11,10150,2000.0,-0.958607314841775
Paws & Claws: Pet Resort,Wii,2009.0,Simulation,THQ,0.1,0.0,0.0,0.01,0.11,10151,2000.0,-0.958607314841775
Tournament Pool,Wii,2009.0,Sports,Destineer,0.1,0.0,0.0,0.01,0.11,10152,2000.0,-0.958607314841775
Rock Band Track Pack: Classic Rock,PS3,2009.0,Misc,MTV Games,0.1,0.0,0.0,0.01,0.11,10153,2000.0,-0.958607314841775
Big League Sports: Summer,DS,2009.0,Sports,Activision,0.1,0.0,0.0,0.01,0.11,10154,2000.0,-0.958607314841775
Pro Yakyuu Team o Tsukurou! 2,DS,2009.0,Sports,Sega,0.0,0.0,0.11,0.0,0.11,10155,2000.0,-0.958607314841775
Kamen Rider: Climax Heroes,PS2,2009.0,Fighting,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,10156,2000.0,-0.958607314841775
Karaoke Revolution,PS3,2009.0,Misc,Konami Digital Entertainment,0.07,0.03,0.0,0.01,0.11,10157,2000.0,-0.958607314841775
Dreamer Series: Top Model,DS,2009.0,Simulation,DreamCatcher Interactive,0.1,0.0,0.0,0.01,0.11,10158,2000.0,-0.958607314841775
Petz Fashion: Dogz & Catz,DS,2009.0,Simulation,Ubisoft,0.1,0.0,0.0,0.01,0.11,10159,2000.0,-0.958607314841775
Imagine: Soccer Captain,DS,2009.0,Sports,Ubisoft,0.1,0.0,0.0,0.01,0.11,10160,2000.0,-0.958607314841775
Ski-Doo Snowmobile Challenge,PS3,2009.0,Racing,PQube,0.1,0.0,0.0,0.01,0.11,10161,2000.0,-0.958607314841775
Learn Chess,DS,2009.0,Misc,DreamCatcher Interactive,0.1,0.0,0.0,0.01,0.11,10162,2000.0,-0.958607314841775
Miami Law,DS,2009.0,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10163,2000.0,-0.958607314841775
The Destiny of Zorro,Wii,2009.0,Action,505 Games,0.1,0.0,0.0,0.01,0.11,10164,2000.0,-0.958607314841775
KORG DS-10 Synthesizer Plus,DS,2009.0,Misc,AQ Interactive,0.08,0.0,0.02,0.01,0.11,10165,2000.0,-0.958607314841775
The King of Fighters '98 Ultimate Match,PS2,2008.0,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.01,0.11,10166,2000.0,-0.958607314841775
Harvey Birdman: Attorney at Law,PS2,2008.0,Adventure,Capcom,0.06,0.04,0.0,0.01,0.11,10167,2000.0,-0.958607314841775
Mechanic Master,DS,2008.0,Puzzle,Midway Games,0.1,0.0,0.0,0.01,0.11,10168,2000.0,-0.958607314841775
My SAT Coach with The Princeton Review,DS,2008.0,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.11,10169,2000.0,-0.958607314841775
Naruto Ultimate Collection,PS2,2008.0,Misc,Namco Bandai Games,0.06,0.04,0.0,0.01,0.11,10170,2000.0,-0.958607314841775
Pimp My Ride,Wii,2008.0,Racing,Activision,0.1,0.0,0.0,0.01,0.11,10171,2000.0,-0.958607314841775
Pro Yaky? Spirits 5,PS3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10172,2000.0,-0.958607314841775
Tokimeki Memorial: Girl's Side 2nd Season,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10173,2000.0,-0.958607314841775
Space Chimps,X360,2008.0,Platform,Brash Entertainment,0.1,0.0,0.0,0.01,0.11,10174,2000.0,-0.958607314841775
Karaoke Revolution Presents American Idol Encore,X360,2008.0,Misc,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10175,2000.0,-0.958607314841775
Soma Bringer,DS,2008.0,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,0.11,10176,2000.0,-0.958607314841775
Trauma Center: Under the Knife 2,DS,2008.0,Simulation,Atlus,0.1,0.0,0.0,0.01,0.11,10177,2000.0,-0.958607314841775
Death Jr.: Root of Evil,Wii,2008.0,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,0.11,10178,2000.0,-0.958607314841775
Mushroom Men: Rise of the Fungi,DS,2008.0,Action,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,10179,2000.0,-0.958607314841775
Hellboy: The Science of Evil,X360,2008.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10180,2000.0,-0.958607314841775
My Boyfriend,DS,2008.0,Simulation,DTP Entertainment,0.1,0.0,0.0,0.01,0.11,10181,2000.0,-0.958607314841775
Rock Revolution,DS,2008.0,Misc,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10182,2000.0,-0.958607314841775
Help Wanted: 50 Wacky Jobs,Wii,2008.0,Simulation,Hudson Soft,0.06,0.04,0.0,0.01,0.11,10183,2000.0,-0.958607314841775
Princess Debut,DS,2008.0,Misc,Cave,0.1,0.0,0.0,0.01,0.11,10184,2000.0,-0.958607314841775
Corvette Evolution GT,DS,2008.0,Racing,Black Bean Games,0.1,0.0,0.0,0.01,0.11,10185,2000.0,-0.958607314841775
America's Next Top Model,DS,2008.0,Action,Eidos Interactive,0.1,0.0,0.0,0.01,0.11,10186,2000.0,-0.958607314841775
Retro Game Challenge,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,10187,2000.0,-0.958607314841775
Monster Madness: Battle for Suburbia,X360,2007.0,Shooter,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,10188,2000.0,-0.958607314841775
The Settlers,DS,2007.0,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,10189,2000.0,-0.958607314841775
Jake Hunter Detective Story: Memories of the Past,DS,2007.0,Adventure,PQube,0.06,0.0,0.05,0.0,0.11,10190,2000.0,-0.958607314841775
Surf's Up,PSP,2007.0,Sports,Ubisoft,0.02,0.06,0.0,0.03,0.11,10191,2000.0,-0.958607314841775
Pocket Pets,DS,2007.0,Simulation,O3 Entertainment,0.1,0.0,0.0,0.01,0.11,10192,2000.0,-0.958607314841775
MLB Power Pros,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10193,2000.0,-0.958607314841775
Kousoku Card Battle: Card Hero,DS,2007.0,Strategy,Nintendo,0.0,0.0,0.11,0.0,0.11,10194,2000.0,-0.958607314841775
American Girl: Julie Finds a Way,DS,2007.0,Adventure,THQ,0.1,0.0,0.0,0.01,0.11,10195,2000.0,-0.958607314841775
The History Channel: Battle for the Pacific,Wii,2007.0,Shooter,Activision,0.1,0.0,0.0,0.01,0.11,10196,2000.0,-0.958607314841775
Mobile Suit Gundam: MS Sensen 0079,Wii,2007.0,Simulation,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,10197,2000.0,-0.958607314841775
Guitar Rock Tour,DS,2007.0,Misc,Gameloft,0.1,0.0,0.0,0.01,0.11,10198,2000.0,-0.958607314841775
Smash Court Tennis 3,X360,2007.0,Sports,Atari,0.08,0.02,0.0,0.01,0.11,10199,2000.0,-0.958607314841775
Kouchuu Ouja Mushi King: Super Collection,DS,2007.0,Action,Sega,0.0,0.0,0.11,0.0,0.11,10200,2000.0,-0.958607314841775
FlatOut: Ultimate Carnage,X360,2007.0,Racing,Empire Interactive,0.07,0.03,0.0,0.01,0.11,10201,2000.0,-0.958607314841775
Higurashi no Naku Koro ni Matsuri,PS2,2007.0,Adventure,Alchemist,0.0,0.0,0.11,0.0,0.11,10202,2000.0,-0.958607314841775
Master of the Monster Lair,DS,2007.0,Role-Playing,Rising Star Games,0.1,0.0,0.0,0.01,0.11,10203,2000.0,-0.958607314841775
Tetris Evolution,X360,2007.0,Puzzle,THQ,0.08,0.02,0.0,0.01,0.11,10204,2000.0,-0.958607314841775
The Cheetah Girls: Pop Star Sensations,DS,2007.0,Misc,Disney Interactive Studios,0.1,0.0,0.0,0.01,0.11,10205,2000.0,-0.958607314841775
The BIGS,PSP,2007.0,Sports,Take-Two Interactive,0.1,0.0,0.0,0.01,0.11,10206,2000.0,-0.958607314841775
Sudokuro,DS,2007.0,Puzzle,Crave Entertainment,0.1,0.0,0.0,0.01,0.11,10207,2000.0,-0.958607314841775
Final Fantasy XII International Zodiac Job System,PS2,2007.0,Role-Playing,Square Enix,0.0,0.0,0.11,0.0,0.11,10208,2000.0,-0.958607314841775
PictoImage,DS,2007.0,Puzzle,Sega,0.1,0.0,0.0,0.01,0.11,10209,2000.0,-0.958607314841775
The Ant Bully,GC,2006.0,Platform,Midway Games,0.09,0.02,0.0,0.0,0.11,10210,2000.0,-0.958607314841775
Barnyard,GC,2006.0,Action,THQ,0.09,0.02,0.0,0.0,0.11,10211,2000.0,-0.958607314841775
NASCAR 07,PS2,2006.0,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11,10212,2000.0,-0.958607314841775
Melty Blood: Act Cadenza,PS2,2006.0,Fighting,Sega,0.0,0.0,0.11,0.0,0.11,10213,2000.0,-0.958607314841775
FIFA Street 2,GC,2006.0,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11,10214,2000.0,-0.958607314841775
Digimon World DS,DS,2006.0,Role-Playing,Namco Bandai Games,0.1,0.0,0.0,0.01,0.11,10215,2000.0,-0.958607314841775
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2,2006.0,Misc,Daito,0.0,0.0,0.11,0.0,0.11,10216,2000.0,-0.958607314841775
Open Season,X360,2006.0,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,10217,2000.0,-0.958607314841775
Eragon,PSP,2006.0,Action,Vivendi Games,0.1,0.0,0.0,0.01,0.11,10218,2000.0,-0.958607314841775
Brave Story: New Traveler (US sales),PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.11,0.0,0.0,0.0,0.11,10219,2000.0,-0.958607314841775
Tales of Phantasia (PS1 & PSP Versions),PSP,2006.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,10220,2000.0,-0.958607314841775
Avatar: The Last Airbender,PSP,2006.0,Adventure,THQ,0.1,0.0,0.0,0.01,0.11,10221,2000.0,-0.958607314841775
Nicktoons: Unite!,DS,2006.0,Adventure,THQ,0.1,0.0,0.0,0.01,0.11,10222,2000.0,-0.958607314841775
Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,2006.0,Misc,Square Enix,0.0,0.0,0.11,0.0,0.11,10223,2000.0,-0.958607314841775
Kirarin * Revolution: Kira Kira Idol Audition,DS,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10224,2000.0,-0.958607314841775
Utawarerumono: Chiriyukusha e no Komoriuta,PS2,2006.0,Adventure,Aqua Plus,0.0,0.0,0.11,0.0,0.11,10225,2000.0,-0.958607314841775
FIFA World Cup Germany 2006,PSP,2006.0,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,10226,2000.0,-0.958607314841775
World Series of Poker: Tournament of Champions 2007 Edition,PSP,2006.0,Misc,Activision,0.1,0.0,0.0,0.01,0.11,10227,2000.0,-0.958607314841775
Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10228,2000.0,-0.958607314841775
X-Men: The Official Game,DS,2006.0,Action,Activision,0.1,0.0,0.0,0.01,0.11,10229,2000.0,-0.958607314841775
Contact,DS,2006.0,Role-Playing,Rising Star Games,0.07,0.0,0.03,0.01,0.11,10230,2000.0,-0.958607314841775
Ridge Racer 2,PSP,2006.0,Racing,Sony Computer Entertainment,0.0,0.03,0.07,0.01,0.11,10231,2000.0,-0.958607314841775
UNO / Skip-Bo / UNO Freefall,DS,2006.0,Misc,Zoo Digital Publishing,0.1,0.0,0.0,0.01,0.11,10232,2000.0,-0.958607314841775
Bullet Witch,X360,2006.0,Shooter,Atari,0.07,0.01,0.02,0.01,0.11,10233,2000.0,-0.958607314841775
"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005.0,Platform,Midway Games,0.08,0.03,0.0,0.0,0.11,10234,2000.0,-0.958607314841775
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005.0,Action,Konami Digital Entertainment,0.09,0.02,0.0,0.0,0.11,10235,2000.0,-0.958607314841775
Dora the Explorer: Journey to the Purple Planet,GC,2005.0,Adventure,Global Star,0.09,0.02,0.0,0.0,0.11,10236,2000.0,-0.958607314841775
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10237,2000.0,-0.958607314841775
Shining Force NEO,PS2,2005.0,Role-Playing,Sega,0.06,0.04,0.0,0.01,0.11,10238,2000.0,-0.958607314841775
Taito Legends,PS2,2005.0,Misc,Empire Interactive,0.06,0.04,0.0,0.01,0.11,10239,2000.0,-0.958607314841775
Cold Winter,PS2,2005.0,Shooter,Vivendi Games,0.06,0.04,0.0,0.01,0.11,10240,2000.0,-0.958607314841775
GoldenEye: Rogue Agent,DS,2005.0,Shooter,Electronic Arts,0.1,0.0,0.0,0.01,0.11,10241,2000.0,-0.958607314841775
Cold Fear,PS2,2005.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.11,10242,2000.0,-0.958607314841775
J-League Winning Eleven 9: Asia Championship,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10243,2000.0,-0.958607314841775
Pac-Man Pinball Advance,GBA,2005.0,Misc,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,10244,2000.0,-0.958607314841775
Mortal Kombat: Deception,GC,2005.0,Fighting,Midway Games,0.09,0.02,0.0,0.0,0.11,10245,2000.0,-0.958607314841775
Pac-Man World 2,GBA,2005.0,Action,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,10246,2000.0,-0.958607314841775
Go! Sudoku (JP sales),PSP,2005.0,Puzzle,Sony Computer Entertainment,0.0,0.0,0.11,0.0,0.11,10247,2000.0,-0.958607314841775
Frogger: Helmet Chaos,PSP,2005.0,Platform,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10248,2000.0,-0.958607314841775
Bust-A-Move DS,DS,2005.0,Puzzle,505 Games,0.08,0.02,0.0,0.01,0.11,10249,2000.0,-0.958607314841775
ATV: Quad Frenzy,DS,2005.0,Racing,Majesco Entertainment,0.1,0.0,0.0,0.01,0.11,10250,2000.0,-0.958607314841775
Rengoku: The Tower of Purgatory,PSP,2005.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,10251,2000.0,-0.958607314841775
Dynasty Warriors Advance,GBA,2005.0,Action,Nintendo,0.08,0.03,0.0,0.0,0.11,10252,2000.0,-0.958607314841775
Mega Man Zero 4,GBA,2005.0,Platform,Capcom,0.08,0.03,0.0,0.0,0.11,10253,2000.0,-0.958607314841775
Mega Man Battle Network 5: Double Team DS (JP sales),DS,2005.0,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,0.11,10254,2000.0,-0.958607314841775
Gallop Racer 2006,PS2,2005.0,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.11,10255,2000.0,-0.958607314841775
Gretzky NHL,PSP,2005.0,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.01,0.11,10256,2000.0,-0.958607314841775
Cabela's Deer Hunt 2005 Season,XB,2004.0,Sports,Activision,0.09,0.02,0.0,0.0,0.11,10257,2000.0,-0.958607314841775
Dead Man's Hand,XB,2004.0,Shooter,Atari,0.09,0.02,0.0,0.0,0.11,10258,2000.0,-0.958607314841775
LEGO Knights' Kingdom,GBA,2004.0,Action,THQ,0.08,0.03,0.0,0.0,0.11,10259,2000.0,-0.958607314841775
Army Men: Sarge's War,XB,2004.0,Shooter,Global Star,0.09,0.02,0.0,0.0,0.11,10260,2000.0,-0.958607314841775
World Championship Rugby,PS2,2004.0,Sports,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,10261,2000.0,-0.958607314841775
Ping Pals,DS,2004.0,Misc,THQ,0.1,0.0,0.0,0.01,0.11,10262,2000.0,-0.958607314841775
Yu Yu Hakusho: Tournament Tactics,GBA,2004.0,Strategy,Atari,0.08,0.03,0.0,0.0,0.11,10263,2000.0,-0.958607314841775
Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,2004.0,Adventure,Nintendo,0.0,0.0,0.11,0.0,0.11,10264,2000.0,-0.958607314841775
Kotoba no Puzzle: Mojipittan Daijiten,PSP,2004.0,Puzzle,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,10265,2000.0,-0.958607314841775
Disney Channel Collection Vol. 1,GBA,2004.0,Misc,,0.08,0.03,0.0,0.0,0.11,10266,2000.0,-0.958607314841775
X2: Wolverine's Revenge,GC,2003.0,Platform,Activision,0.09,0.02,0.0,0.0,0.11,10267,2000.0,-0.958607314841775
Disney's Extreme Skate Adventure,GC,2003.0,Sports,Activision,0.09,0.02,0.0,0.0,0.11,10268,2000.0,-0.958607314841775
Nightshade,PS2,2003.0,Action,Sega,0.06,0.04,0.0,0.01,0.11,10269,2000.0,-0.958607314841775
Sphinx and the Cursed Mummy,XB,2003.0,Action,THQ,0.09,0.02,0.0,0.0,0.11,10270,2000.0,-0.958607314841775
Smash Cars,PS2,2003.0,Racing,Metro 3D,0.06,0.04,0.0,0.01,0.11,10271,2000.0,-0.958607314841775
Growlanser Generations,PS2,2003.0,Role-Playing,Atlus,0.06,0.04,0.0,0.01,0.11,10272,2000.0,-0.958607314841775
Mega Man Battle Chip Challenge,GBA,2003.0,Misc,Capcom,0.08,0.03,0.0,0.0,0.11,10273,2000.0,-0.958607314841775
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GC,2003.0,Action,THQ,0.09,0.02,0.0,0.0,0.11,10274,2000.0,-0.958607314841775
SimCity 2000,GBA,2003.0,Simulation,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,10275,2000.0,-0.958607314841775
NBA 2K2,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.11,10276,2000.0,-0.958607314841775
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.11,10277,2000.0,-0.958607314841775
Legends of Wrestling II,GC,2002.0,Fighting,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.11,10278,2000.0,-0.958607314841775
Jikkyou Powerful Pro Yakyuu 9,GC,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10279,2000.0,-0.958607314841775
Turok: Evolution,GBA,2002.0,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.11,10280,2000.0,-0.958607314841775
NHL 2K3,XB,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.11,10281,2000.0,-0.958607314841775
Die Hard: Vendetta,GC,2002.0,Shooter,NDA Productions,0.09,0.02,0.0,0.0,0.11,10282,2000.0,-0.958607314841775
SplashDown,XB,2002.0,Racing,Atari,0.09,0.02,0.0,0.0,0.11,10283,2000.0,-0.958607314841775
ToeJam & Earl III: Mission to Earth,XB,2002.0,Action,Sega,0.09,0.02,0.0,0.0,0.11,10284,2000.0,-0.958607314841775
Phantasy Star Collection,GBA,2002.0,Role-Playing,Atari,0.08,0.03,0.0,0.0,0.11,10285,2000.0,-0.958607314841775
NBA Jam 2002,GBA,2002.0,Sports,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.11,10286,2000.0,-0.958607314841775
Tom Clancy's Rainbow Six: Rogue Spear,GBA,2002.0,Shooter,Ubisoft,0.08,0.03,0.0,0.0,0.11,10287,2000.0,-0.958607314841775
18 Wheeler: American Pro Trucker,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.11,10288,2000.0,-0.958607314841775
Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,From Software,0.04,0.01,0.06,0.0,0.11,10289,2000.0,-0.958607314841775
BloodRayne,GC,2002.0,Shooter,Universal Interactive,0.09,0.02,0.0,0.0,0.11,10290,2000.0,-0.958607314841775
InuYasha: A Feudal Fairy Tale,PS,2002.0,Fighting,Namco Bandai Games,0.0,0.0,0.1,0.01,0.11,10291,2000.0,-0.958607314841775
Sabrina The Teenage Witch: Potion Commotion,GBA,2002.0,Action,Ubisoft,0.08,0.03,0.0,0.0,0.11,10292,2000.0,-0.958607314841775
Home Run King,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.11,10293,2000.0,-0.958607314841775
Disney's Peter Pan: Return to Never Land,GBA,2002.0,Platform,Ubisoft,0.08,0.03,0.0,0.0,0.11,10294,2000.0,-0.958607314841775
Capcom vs. SNK 2 EO,GC,2002.0,Fighting,Capcom,0.09,0.02,0.0,0.0,0.11,10295,2000.0,-0.958607314841775
Hot Wheels Velocity X,GC,2002.0,Racing,THQ,0.09,0.02,0.0,0.0,0.11,10296,2000.0,-0.958607314841775
Contra Advance: The Alien Wars EX,GBA,2002.0,Shooter,Konami Digital Entertainment,0.08,0.03,0.0,0.0,0.11,10297,2000.0,-0.958607314841775
XXX,GBA,2002.0,Action,Activision,0.08,0.03,0.0,0.0,0.11,10298,2000.0,-0.958607314841775
Space Invaders,GBA,2002.0,Shooter,Activision,0.08,0.03,0.0,0.0,0.11,10299,2000.0,-0.958607314841775
Rugrats: Totally Angelica,PS,2001.0,Adventure,THQ,0.06,0.04,0.0,0.01,0.11,10300,2000.0,-0.958607314841775
Arctic Thunder,XB,2001.0,Racing,Midway Games,0.09,0.02,0.0,0.0,0.11,10301,2000.0,-0.958607314841775
GT Advance 2: Rally Racing,GBA,2001.0,Racing,THQ,0.08,0.03,0.0,0.0,0.11,10302,2000.0,-0.958607314841775
Stronghold,PC,2001.0,Strategy,Gathering of Developers,0.0,0.09,0.0,0.02,0.11,10303,2000.0,-0.958607314841775
Lady Sia,GBA,2001.0,Platform,TDK Mediactive,0.08,0.03,0.0,0.0,0.11,10304,2000.0,-0.958607314841775
Martian Gothic: Unification,PS,2001.0,Adventure,Take-Two Interactive,0.06,0.04,0.0,0.01,0.11,10305,2000.0,-0.958607314841775
Vanishing Point,PS,2001.0,Racing,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,10306,2000.0,-0.958607314841775
Army Men World War: Team Assault,PS,2001.0,Action,3DO,0.06,0.04,0.0,0.01,0.11,10307,2000.0,-0.958607314841775
DOA 2: Dead or Alive 2 Hardcore,PS2,2000.0,Fighting,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,10308,2000.0,-0.958607314841775
F1 Racing Championship,PS,2000.0,Racing,Video System,0.06,0.04,0.0,0.01,0.11,10309,2000.0,-0.958607314841775
Ring of Red,PS2,2000.0,Strategy,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11,10310,2000.0,-0.958607314841775
Vigilante 8: 2nd Offense,N64,2000.0,Racing,Activision,0.09,0.02,0.0,0.0,0.11,10311,2000.0,-0.958607314841775
Transformers: Beast Wars Transmetals,PS,2000.0,Fighting,BAM! Entertainment,0.06,0.04,0.0,0.01,0.11,10312,2000.0,-0.958607314841775
FoxKids.com Micro Maniacs Racing,PS,2000.0,Racing,Codemasters,0.06,0.04,0.0,0.01,0.11,10313,2000.0,-0.958607314841775
Pachi-Slot Aruze Oukoku 3,PS,2000.0,Misc,Aruze Corp,0.0,0.0,0.1,0.01,0.11,10314,2000.0,-0.958607314841775
Sakura Wars,DC,2000.0,Adventure,Sega,0.0,0.0,0.11,0.0,0.11,10315,2000.0,-0.958607314841775
Brunswick Circuit Pro Bowling 2,PS,2000.0,Sports,THQ,0.06,0.04,0.0,0.01,0.11,10316,2000.0,-0.958607314841775
You Don't Know Jack: Mock 2,PS,2000.0,Misc,Vivendi Games,0.06,0.04,0.0,0.01,0.11,10317,2000.0,-0.958607314841775
BoomBots,PS,1999.0,Fighting,SouthPeak Games,0.06,0.04,0.0,0.01,0.11,10318,1990.0,-0.958607314841775
International Track & Field 2000,PS,1999.0,Sports,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11,10319,1990.0,-0.958607314841775
ECW Anarchy Rulz,PS,1999.0,Fighting,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,10320,1990.0,-0.958607314841775
